DRUG_ID,ICD,DRUG_DESC,ICD_NAME
7821,022,Oxytetracycline,Anthrax
7983,022,penicillin G procaine,Anthrax
723,022,Amoxicillin,Anthrax
5492,022,Hydrocortisone,Anthrax
3154,022,Demeclocycline,Anthrax
7597,022,Nystatin,Anthrax
7623,022,Ofloxacin,Anthrax
9525,022,Salicylic Acid,Anthrax
81993,022,Demeclocycline Hydrochloride,Anthrax
2551,022.0,Ciprofloxacin,Cutaneous anthrax
2348,022.0,Chloramphenicol,Cutaneous anthrax
82122,022.1,Levofloxacin,Pulmonary anthrax
3640,022.1,Doxycycline,Pulmonary anthrax
23663,022.1,doxycycline hyclate,Pulmonary anthrax
2551,022.1,Ciprofloxacin,Pulmonary anthrax
142446,022.9,tetracycline hydrochloride,Anthrax NOS
228041,022.9,Echinacea Preparation,Anthrax NOS
10395,022.9,Tetracycline,Anthrax NOS
3498,022.9,Diphenhydramine,Anthrax NOS
7983,022.9,penicillin G procaine,Anthrax NOS
7980,022.9,Penicillin G,Anthrax NOS
139462,022.9,moxifloxacin,Anthrax NOS
9525,022.9,Salicylic Acid,Anthrax NOS
81993,022.9,Demeclocycline Hydrochloride,Anthrax NOS
5492,022.9,Hydrocortisone,Anthrax NOS
2551,022.9,Ciprofloxacin,Anthrax NOS
3640,022.9,Doxycycline,Anthrax NOS
7623,022.9,Ofloxacin,Anthrax NOS
82122,022.9,Levofloxacin,Anthrax NOS
6980,022.9,Minocycline,Anthrax NOS
23663,022.9,doxycycline hyclate,Anthrax NOS
7597,022.9,Nystatin,Anthrax NOS
3154,022.9,Demeclocycline,Anthrax NOS
723,022.9,Amoxicillin,Anthrax NOS
203133,022.9,Penicillin G Potassium,Anthrax NOS
7821,022.9,Oxytetracycline,Anthrax NOS
9863,023,Sodium Chloride,Brucellosis
83367,023,atorvastatin,Brucellosis
10109,023,Streptomycin,Brucellosis
10395,023,Tetracycline,Brucellosis
862475,023,goat milk allergenic extract,Brucellosis
214555,023,Etanercept,Brucellosis
3154,023,Demeclocycline,Brucellosis
2683,023,Colchicine,Brucellosis
6980,023,Minocycline,Brucellosis
38404,023,topiramate,Brucellosis
7821,023,Oxytetracycline,Brucellosis
81993,023,Demeclocycline Hydrochloride,Brucellosis
9384,023,Rifampin,Brucellosis
2129,023,Castor Oil,Brucellosis
3640,023,Doxycycline,Brucellosis
23663,023,doxycycline hyclate,Brucellosis
5509,023,hydroquinone,Brucellosis
142446,023,tetracycline hydrochloride,Brucellosis
187832,023,pregabalin,Brucellosis
892561,023,lobster allergenic extract,Brucellosis
10831,023,Sulfamethoxazole / Trimethoprim,Brucellosis
41967,023,salmon oil,Brucellosis
10627,023,Tobramycin,Brucellosis
892584,023,salmon allergenic extract,Brucellosis
862475,023.0,goat milk allergenic extract,Brucella melitensis
6750,023.1,Menthol,Brucella abortus
20877,023.1,chloroxylenol,Brucella abortus
746070,023.1,Lithium Aspartate,Brucella abortus
6448,023.1,Lithium,Brucella abortus
1819,023.1,Buprenorphine,Brucella abortus
34316,023.1,potassium nitrate,Brucella abortus
797541,023.1,Isopropyl Alcohol,Brucella abortus
3154,023.9,Demeclocycline,Brucellosis NOS
862475,023.9,goat milk allergenic extract,Brucellosis NOS
2129,023.9,Castor Oil,Brucellosis NOS
892584,023.9,salmon allergenic extract,Brucellosis NOS
187832,023.9,pregabalin,Brucellosis NOS
3640,023.9,Doxycycline,Brucellosis NOS
892561,023.9,lobster allergenic extract,Brucellosis NOS
81993,023.9,Demeclocycline Hydrochloride,Brucellosis NOS
5509,023.9,hydroquinone,Brucellosis NOS
9863,023.9,Sodium Chloride,Brucellosis NOS
38404,023.9,topiramate,Brucellosis NOS
2683,023.9,Colchicine,Brucellosis NOS
83367,023.9,atorvastatin,Brucellosis NOS
214555,023.9,Etanercept,Brucellosis NOS
10831,023.9,Sulfamethoxazole / Trimethoprim,Brucellosis NOS
9384,023.9,Rifampin,Brucellosis NOS
6980,023.9,Minocycline,Brucellosis NOS
23663,023.9,doxycycline hyclate,Brucellosis NOS
10395,023.9,Tetracycline,Brucellosis NOS
10627,023.9,Tobramycin,Brucellosis NOS
41967,023.9,salmon oil,Brucellosis NOS
142446,023.9,tetracycline hydrochloride,Brucellosis NOS
10109,023.9,Streptomycin,Brucellosis NOS
7821,023.9,Oxytetracycline,Brucellosis NOS
2915,024,Creosote,Glanders
2191,025,Ceftazidime,Melioidosis
203133,026,Penicillin G Potassium,Rat-bite fever
7980,026,Penicillin G,Rat-bite fever
203133,026.1,Penicillin G Potassium,Streptobacillary fever
7980,026.1,Penicillin G,Streptobacillary fever
7980,026.9,Penicillin G,Rat-bite fever NOS
203133,026.9,Penicillin G Potassium,Rat-bite fever NOS
6980,027.0,Minocycline,Listeriosis
81993,027.0,Demeclocycline Hydrochloride,Listeriosis
3154,027.0,Demeclocycline,Listeriosis
18687,027.0,bacampicillin,Listeriosis
23663,027.0,doxycycline hyclate,Listeriosis
3640,027.0,Doxycycline,Listeriosis
892517,027.0,cantaloupe allergenic extract,Listeriosis
723,027.0,Amoxicillin,Listeriosis
4053,027.0,Erythromycin,Listeriosis
7980,027.0,Penicillin G,Listeriosis
899448,027.0,lettuce allergenic extract,Listeriosis
733,027.0,Ampicillin,Listeriosis
133008,027.0,Amoxicillin trihydrate,Listeriosis
203133,027.0,Penicillin G Potassium,Listeriosis
4056,027.0,Erythromycin Ethylsuccinate,Listeriosis
7980,027.1,Penicillin G,Erysipelothrix infection
203133,027.1,Penicillin G Potassium,Erysipelothrix infection
203133,027.2,Penicillin G Potassium,Pasteurellosis
7980,027.2,Penicillin G,Pasteurellosis
3108,030,Dapsone,Leprosy
2592,030,Clofazimine,Leprosy
6205,030,Lactobacillus acidophilus,Leprosy
867228,030,Fusarium oxysporum vasinfectum extract,Leprosy
1150094,030,Bifidobacterium lactis,Leprosy
55672,030,Rifabutin,Leprosy
5882,030,Interferon gamma-1b,Leprosy
319837,030,Gotu Kola Extract,Leprosy
253182,030,Regular Insulin  Human,Leprosy
4256,030,Factor VIIa,Leprosy
6371,030,Levamisole,Leprosy
10432,030,Thalidomide,Leprosy
1886,030,Caffeine,Leprosy
9384,030,Rifampin,Leprosy
3108,030.0,Dapsone,Lepromatous leprosy
2592,030.0,Clofazimine,Lepromatous leprosy
2592,030.3,Clofazimine,Borderline leprosy
253182,030.9,Regular Insulin  Human,Leprosy NOS
867228,030.9,Fusarium oxysporum vasinfectum extract,Leprosy NOS
6371,030.9,Levamisole,Leprosy NOS
9384,030.9,Rifampin,Leprosy NOS
3108,030.9,Dapsone,Leprosy NOS
1150094,030.9,Bifidobacterium lactis,Leprosy NOS
55672,030.9,Rifabutin,Leprosy NOS
2592,030.9,Clofazimine,Leprosy NOS
319837,030.9,Gotu Kola Extract,Leprosy NOS
314718,030.9,magnesium acetate,Leprosy NOS
5882,030.9,Interferon gamma-1b,Leprosy NOS
1886,030.9,Caffeine,Leprosy NOS
4256,030.9,Factor VIIa,Leprosy NOS
6205,030.9,Lactobacillus acidophilus,Leprosy NOS
7676,030.9,Opium,Leprosy NOS
10432,030.9,Thalidomide,Leprosy NOS
8782,031.8,Propofol,Other specified mycobacterial diseases
2592,031.8,Clofazimine,Other specified mycobacterial diseases
480,031.8,Alfentanil,Other specified mycobacterial diseases
55672,031.8,Rifabutin,Other specified mycobacterial diseases
21212,031.8,Clarithromycin,Other specified mycobacterial diseases
9793,031.8,Silver Sulfadiazine,Other specified mycobacterial diseases
828682,031.8,fospropofol,Other specified mycobacterial diseases
8597,031.8,Potassium Iodide,Other specified mycobacterial diseases
18631,031.8,Azithromycin,Other specified mycobacterial diseases
6038,031.9,isoniazid,Unspecified diseases due to mycobacteria
641,031.9,Amikacin,Unspecified diseases due to mycobacteria
82122,031.9,Levofloxacin,Unspecified diseases due to mycobacteria
5882,031.9,Interferon gamma-1b,Unspecified diseases due to mycobacteria
643,031.9,Amikacin Sulfate,Unspecified diseases due to mycobacteria
55672,031.9,Rifabutin,Unspecified diseases due to mycobacteria
6099,031.9,Kanamycin,Unspecified diseases due to mycobacteria
4110,031.9,Ethambutol,Unspecified diseases due to mycobacteria
2592,031.9,Clofazimine,Unspecified diseases due to mycobacteria
18631,031.9,Azithromycin,Unspecified diseases due to mycobacteria
8560,031.9,Polysorbate 80,Unspecified diseases due to mycobacteria
142435,031.9,Ethambutol Hydrochloride,Unspecified diseases due to mycobacteria
21212,031.9,Clarithromycin,Unspecified diseases due to mycobacteria
10109,031.9,Streptomycin,Unspecified diseases due to mycobacteria
9384,031.9,Rifampin,Unspecified diseases due to mycobacteria
798306,032,Tetanus Toxoid Vaccine,Diphtheria
7980,032,Penicillin G,Diphtheria
24347,032,erythromycin lactobionate,Diphtheria
203133,032,Penicillin G Potassium,Diphtheria
4053,032,Erythromycin,Diphtheria
4056,032,Erythromycin Ethylsuccinate,Diphtheria
24351,032,erythromycin stearate,Diphtheria
1151,032,Ascorbic Acid,Diphtheria
798304,032,Diphtheria Toxoid Vaccine,Diphtheria
91603,032,Tetanus immune globulin  human,Diphtheria
10472,032,Thimerosal,Diphtheria
4055,032,Erythromycin Estolate,Diphtheria
9900,032,Penicillin G Sodium,Diphtheria
7980,032.9,Penicillin G,Diphtheria NOS
798304,032.9,Diphtheria Toxoid Vaccine,Diphtheria NOS
1151,032.9,Ascorbic Acid,Diphtheria NOS
203133,032.9,Penicillin G Potassium,Diphtheria NOS
91603,032.9,Tetanus immune globulin  human,Diphtheria NOS
10472,032.9,Thimerosal,Diphtheria NOS
24347,032.9,erythromycin lactobionate,Diphtheria NOS
798306,032.9,Tetanus Toxoid Vaccine,Diphtheria NOS
9900,032.9,Penicillin G Sodium,Diphtheria NOS
24351,032.9,erythromycin stearate,Diphtheria NOS
4053,032.9,Erythromycin,Diphtheria NOS
4056,032.9,Erythromycin Ethylsuccinate,Diphtheria NOS
4055,032.9,Erythromycin Estolate,Diphtheria NOS
236344,033,Saw palmetto extract,Whooping cough
24347,033.0,erythromycin lactobionate,Whooping cough due to bordetella pertussis (b. pertussis)
4053,033.0,Erythromycin,Whooping cough due to bordetella pertussis (b. pertussis)
24346,033.0,Erythromycin Gluceptate,Whooping cough due to bordetella pertussis (b. pertussis)
1151,033.0,Ascorbic Acid,Whooping cough due to bordetella pertussis (b. pertussis)
4056,033.0,Erythromycin Ethylsuccinate,Whooping cough due to bordetella pertussis (b. pertussis)
24351,033.0,erythromycin stearate,Whooping cough due to bordetella pertussis (b. pertussis)
4888,033.0,Glutaral,Whooping cough due to bordetella pertussis (b. pertussis)
3154,033.0,Demeclocycline,Whooping cough due to bordetella pertussis (b. pertussis)
4055,033.0,Erythromycin Estolate,Whooping cough due to bordetella pertussis (b. pertussis)
104966,033.0,dihydrocodeine bitartrate,Whooping cough due to bordetella pertussis (b. pertussis)
21212,033.0,Clarithromycin,Whooping cough due to bordetella pertussis (b. pertussis)
81993,033.0,Demeclocycline Hydrochloride,Whooping cough due to bordetella pertussis (b. pertussis)
35382,033.0,resorcinol,Whooping cough due to bordetella pertussis (b. pertussis)
5032,033.0,Guaifenesin,Whooping cough due to bordetella pertussis (b. pertussis)
798306,033.0,Tetanus Toxoid Vaccine,Whooping cough due to bordetella pertussis (b. pertussis)
18631,033.0,Azithromycin,Whooping cough due to bordetella pertussis (b. pertussis)
23088,033.0,dihydrocodeine,Whooping cough due to bordetella pertussis (b. pertussis)
236344,033.9,Saw palmetto extract,Whooping cough NOS
72611,034.0,cefditoren pivoxil,Streptococcal sore throat
133008,034.0,Amoxicillin trihydrate,Streptococcal sore throat
7980,034.0,Penicillin G,Streptococcal sore throat
723,034.0,Amoxicillin,Streptococcal sore throat
2177,034.0,Cefadroxil,Streptococcal sore throat
24347,034.0,erythromycin lactobionate,Streptococcal sore throat
4056,034.0,Erythromycin Ethylsuccinate,Streptococcal sore throat
6581,034.0,Magnesium Hydroxide,Streptococcal sore throat
9796,034.0,Simethicone,Streptococcal sore throat
2231,034.0,Cephalexin,Streptococcal sore throat
612,034.0,Aluminum Hydroxide,Streptococcal sore throat
4053,034.0,Erythromycin,Streptococcal sore throat
142440,034.0,Lidocaine Hydrochloride,Streptococcal sore throat
83682,034.0,cefditoren,Streptococcal sore throat
3498,034.0,Diphenhydramine,Streptococcal sore throat
18631,034.0,Azithromycin,Streptococcal sore throat
7983,034.0,penicillin G procaine,Streptococcal sore throat
25037,034.0,cefdinir,Streptococcal sore throat
6387,034.0,Lidocaine,Streptococcal sore throat
7984,034.1,Penicillin V,Scarlet fever
7983,035,penicillin G procaine,Erysipelas
892653,035,chicken allergenic extract,Erysipelas
7980,035,Penicillin G,Erysipelas
7984,035,Penicillin V,Erysipelas
106876,036,isoniazid / Rifampin,Meningococcal infection
203133,036,Penicillin G Potassium,Meningococcal infection
9900,036,Penicillin G Sodium,Meningococcal infection
8987,036,Pyrazinamide,Meningococcal infection
214662,036,isoniazid / Pyrazinamide / Rifampin,Meningococcal infection
11246,036,Vitamin A,Meningococcal infection
6980,036,Minocycline,Meningococcal infection
97016,036,Vitamin A / Vitamin D,Meningococcal infection
7288,036,Neisseria meningitidis,Meningococcal infection
6038,036,isoniazid,Meningococcal infection
733,036,Ampicillin,Meningococcal infection
7980,036,Penicillin G,Meningococcal infection
9384,036,Rifampin,Meningococcal infection
9384,036.0,Rifampin,Meningococcal meningitis
6980,036.0,Minocycline,Meningococcal meningitis
2551,036.0,Ciprofloxacin,Meningococcal meningitis
7980,036.0,Penicillin G,Meningococcal meningitis
29561,036.0,meropenem,Meningococcal meningitis
10207,036.0,Sulfisoxazole,Meningococcal meningitis
7288,036.0,Neisseria meningitidis,Meningococcal meningitis
203133,036.0,Penicillin G Potassium,Meningococcal meningitis
2348,036.0,Chloramphenicol,Meningococcal meningitis
10171,036.0,Sulfadiazine,Meningococcal meningitis
7288,036.2,Neisseria meningitidis,Meningococcemia
7288,036.9,Neisseria meningitidis,Meningococcal infection; unspecified
7980,036.9,Penicillin G,Meningococcal infection; unspecified
733,036.9,Ampicillin,Meningococcal infection; unspecified
97016,036.9,Vitamin A / Vitamin D,Meningococcal infection; unspecified
6038,036.9,isoniazid,Meningococcal infection; unspecified
8987,036.9,Pyrazinamide,Meningococcal infection; unspecified
214662,036.9,isoniazid / Pyrazinamide / Rifampin,Meningococcal infection; unspecified
6980,036.9,Minocycline,Meningococcal infection; unspecified
9384,036.9,Rifampin,Meningococcal infection; unspecified
203133,036.9,Penicillin G Potassium,Meningococcal infection; unspecified
106876,036.9,isoniazid / Rifampin,Meningococcal infection; unspecified
9900,036.9,Penicillin G Sodium,Meningococcal infection; unspecified
11246,036.9,Vitamin A,Meningococcal infection; unspecified
52101,037,Cyclobenzaprine hydrochloride,Tetanus
7715,037,Orphenadrine,Tetanus
29950,037,metocurine,Tetanus
7716,037,Orphenadrine Citrate,Tetanus
8984,037,Pyrantel,Tetanus
798306,037,Tetanus Toxoid Vaccine,Tetanus
860189,037,onabotulinumtoxinA,Tetanus
203133,037,Penicillin G Potassium,Tetanus
1000104,037,incobotulinumtoxin A,Tetanus
202693,037,Labetalol hydrochloride,Tetanus
860178,037,rimabotulinumtoxinB,Tetanus
5487,037,Hydrochlorothiazide,Tetanus
6185,037,Labetalol,Tetanus
830457,037,rabies virus vaccine flury-lep strain,Tetanus
860168,037,abobotulinumtoxinA,Tetanus
21949,037,cyclobenzaprine,Tetanus
202723,037,Orphenadrine Hydrochloride,Tetanus
2403,037,Chlorpromazine,Tetanus
6845,037,Methocarbamol,Tetanus
8004,037,Pentobarbital,Tetanus
10472,037,Thimerosal,Tetanus
7417,037,Nifedipine,Tetanus
91603,037,Tetanus immune globulin  human,Tetanus
5553,037,Hydroxyzine,Tetanus
3322,037,Diazepam,Tetanus
8134,037,Phenobarbital,Tetanus
7980,037,Penicillin G,Tetanus
104728,037,Chlorpromazine hydrochloride,Tetanus
8339,038,Piperacillin,Septicemia
7455,038,Nitrofurazone,Septicemia
6922,038,Metronidazole,Septicemia
4448,038,Floxacillin,Septicemia
10627,038,Tobramycin,Septicemia
797550,038,Immune Globulin (Human),Septicemia
7233,038,Nafcillin,Septicemia
9900,038,Penicillin G Sodium,Septicemia
797272,038,clindamycin phosphate,Septicemia
7288,038,Neisseria meningitidis,Septicemia
2193,038,Ceftriaxone,Septicemia
1272,038,Aztreonam,Septicemia
2184,038,Cefoperazone,Septicemia
2551,038,Ciprofloxacin,Septicemia
2189,038,Cefoxitin,Septicemia
5690,038,Imipenem,Septicemia
3628,038,Dopamine,Septicemia
11124,038,Vancomycin,Septicemia
6572,038,Mafenide,Septicemia
2194,038,Cefuroxime,Septicemia
6927,038,Mezlocillin,Septicemia
119771,038,doripenem,Septicemia
5281,038,Hesperidin,Septicemia
10591,038,Ticarcillin,Septicemia
2955,038,Curcumin,Septicemia
7512,038,Norepinephrine,Septicemia
973274,038,oyster allergenic extract,Septicemia
2186,038,Cefotaxime,Septicemia
4451,038,Flucytosine,Septicemia
2180,038,Cefazolin,Septicemia
466541,038,Neomycin / Polymyxin B,Septicemia
641,038,Amikacin,Septicemia
2192,038,Ceftizoxime,Septicemia
733,038,Ampicillin,Septicemia
2187,038,Cefotetan,Septicemia
42386,038,Immunoglobulins  Intravenous,Septicemia
29561,038,meropenem,Septicemia
325642,038,ertapenem,Septicemia
203133,038,Penicillin G Potassium,Septicemia
2582,038,Clindamycin,Septicemia
643,038,Amikacin Sulfate,Septicemia
10831,038,Sulfamethoxazole / Trimethoprim,Septicemia
20481,038,cefepime,Septicemia
7980,038,Penicillin G,Septicemia
7773,038,Oxacillin,Septicemia
2191,038,Ceftazidime,Septicemia
142438,038,Gentamicin Sulfate (USP),Septicemia
3356,038.0,Dicloxacillin,Streptococcal septicemia
3390,038.9,Diethylstilbestrol,Septicemia NOS
21655,038.9,cortisone acetate,Septicemia NOS
6927,038.9,Mezlocillin,Septicemia NOS
2187,038.9,Cefotetan,Septicemia NOS
4890,038.9,Glutathione,Septicemia NOS
8339,038.9,Piperacillin,Septicemia NOS
6932,038.9,Miconazole,Septicemia NOS
746070,038.9,Lithium Aspartate,Septicemia NOS
6922,038.9,Metronidazole,Septicemia NOS
797272,038.9,clindamycin phosphate,Septicemia NOS
1272,038.9,Aztreonam,Septicemia NOS
733,038.9,Ampicillin,Septicemia NOS
214525,038.9,doxorubicin liposomal,Septicemia NOS
2186,038.9,Cefotaxime,Septicemia NOS
9863,038.9,Sodium Chloride,Septicemia NOS
319781,038.9,Eucalyptus extract,Septicemia NOS
2551,038.9,Ciprofloxacin,Septicemia NOS
9873,038.9,Sodium Fluoride,Septicemia NOS
9789,038.9,Silver Nitrate,Septicemia NOS
7824,038.9,Oxytocin,Septicemia NOS
797550,038.9,Immune Globulin (Human),Septicemia NOS
25480,038.9,gabapentin,Septicemia NOS
323828,038.9,Rosuvastatin calcium,Septicemia NOS
9793,038.9,Silver Sulfadiazine,Septicemia NOS
4917,038.9,Nitroglycerin,Septicemia NOS
59087,038.9,Eucalyptus oil,Septicemia NOS
2878,038.9,Cortisone,Septicemia NOS
235355,038.9,Thiamine hydrochloride,Septicemia NOS
